,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
2814,33,management,married,tertiary,no,641,yes,no,cellular,13,aug,347,2,-1,0,unknown,no
2815,47,self-employed,married,tertiary,no,4543,yes,no,unknown,14,may,162,1,-1,0,unknown,no
2816,32,services,married,secondary,no,-632,yes,yes,cellular,20,apr,18,5,-1,0,unknown,no
2817,44,housemaid,married,tertiary,no,460,no,no,unknown,17,jun,491,1,-1,0,unknown,no
2818,31,management,married,tertiary,no,582,yes,no,cellular,15,jul,58,2,-1,0,unknown,no
2819,34,blue-collar,single,tertiary,no,1011,yes,no,unknown,6,may,136,1,-1,0,unknown,no
2820,45,technician,divorced,secondary,no,809,yes,no,cellular,13,may,155,2,363,4,failure,no
2821,36,entrepreneur,single,secondary,no,475,no,no,cellular,25,jul,141,3,-1,0,unknown,no
2822,35,blue-collar,married,secondary,no,407,yes,no,cellular,20,apr,12,6,-1,0,unknown,no
2823,44,blue-collar,married,secondary,no,-674,yes,no,unknown,5,may,257,1,-1,0,unknown,no
2824,34,blue-collar,married,tertiary,no,20,no,no,unknown,4,oct,10,1,-1,0,unknown,no
2825,31,services,single,secondary,no,31,yes,yes,unknown,26,may,501,2,-1,0,unknown,no
2826,46,self-employed,married,tertiary,no,1148,no,no,telephone,29,jul,104,2,-1,0,unknown,no
2827,35,admin.,married,tertiary,no,1145,yes,no,cellular,2,feb,82,2,-1,0,unknown,no
2828,55,services,divorced,primary,no,2923,yes,no,unknown,15,may,104,2,-1,0,unknown,no
2829,44,management,married,tertiary,no,13893,no,no,unknown,11,jun,29,2,-1,0,unknown,no
2830,42,admin.,married,secondary,no,529,yes,yes,cellular,19,nov,193,3,-1,0,unknown,no
2831,35,management,divorced,tertiary,no,649,no,no,cellular,16,apr,177,1,-1,0,unknown,no
2832,23,technician,single,tertiary,no,1129,yes,no,unknown,28,may,806,1,-1,0,unknown,yes
2833,44,management,married,secondary,no,576,yes,no,unknown,8,may,128,3,-1,0,unknown,no
2834,49,blue-collar,married,unknown,no,3096,no,no,unknown,16,jun,147,2,-1,0,unknown,no
2835,34,unemployed,single,secondary,no,0,no,no,cellular,17,nov,63,2,-1,0,unknown,no
2836,33,management,married,secondary,no,3935,yes,no,cellular,6,may,765,1,342,2,failure,yes
2837,32,admin.,married,tertiary,no,0,yes,no,unknown,5,may,138,1,-1,0,unknown,no
2838,25,services,single,secondary,no,-352,no,no,cellular,15,jul,246,1,-1,0,unknown,no
2839,80,housemaid,married,primary,no,0,no,no,cellular,23,feb,639,1,189,1,failure,yes
2840,29,services,divorced,secondary,no,84,yes,no,cellular,13,apr,1101,2,-1,0,unknown,yes
2841,37,services,single,secondary,no,-244,no,no,unknown,3,jul,178,1,-1,0,unknown,no
2842,49,blue-collar,married,primary,no,371,yes,no,cellular,31,jul,18,44,-1,0,unknown,no
2843,33,technician,married,secondary,no,6699,no,no,cellular,9,nov,425,1,462,1,failure,no
2844,33,services,married,secondary,no,386,no,no,cellular,12,nov,253,1,92,4,failure,yes
2845,30,technician,married,tertiary,no,1570,yes,no,cellular,26,may,260,1,-1,0,unknown,no
2846,60,housemaid,married,primary,no,517,no,no,unknown,12,jun,1178,3,-1,0,unknown,no
2847,34,student,single,unknown,no,1281,no,no,cellular,25,aug,279,1,117,1,failure,no
2848,50,blue-collar,married,primary,no,-1,no,no,cellular,19,aug,195,2,-1,0,unknown,no
2849,29,unemployed,married,secondary,no,596,no,no,cellular,30,jan,510,2,-1,0,unknown,no
2850,44,blue-collar,married,secondary,no,788,yes,no,cellular,17,apr,392,1,-1,0,unknown,no
2851,26,technician,married,secondary,no,18,yes,yes,cellular,5,may,138,1,-1,0,unknown,no
2852,40,services,married,tertiary,no,35,no,no,cellular,3,jul,318,4,317,3,failure,no
2853,31,management,married,tertiary,no,4148,yes,no,cellular,21,nov,316,3,99,9,other,yes
2854,34,blue-collar,married,primary,no,455,yes,no,unknown,20,jun,372,3,-1,0,unknown,no
2855,34,technician,divorced,tertiary,no,674,yes,no,cellular,7,aug,587,2,-1,0,unknown,yes
2856,42,blue-collar,married,primary,no,-119,yes,no,cellular,22,jul,167,3,-1,0,unknown,no
2857,42,blue-collar,married,primary,no,2519,yes,no,unknown,15,may,262,4,-1,0,unknown,no
2858,33,blue-collar,married,primary,no,324,yes,no,cellular,13,may,217,2,-1,0,unknown,no
2859,45,entrepreneur,married,secondary,no,245,yes,no,unknown,14,may,126,3,-1,0,unknown,no
2860,58,technician,married,primary,no,4015,no,no,unknown,20,jun,106,3,-1,0,unknown,no
2861,25,blue-collar,single,secondary,no,913,yes,no,cellular,7,jul,113,4,-1,0,unknown,no
2862,38,management,single,tertiary,no,35,yes,no,cellular,17,apr,156,1,273,3,failure,no
2863,32,technician,married,unknown,no,14533,no,no,cellular,31,dec,646,3,198,2,success,no
2864,53,blue-collar,married,primary,no,4143,no,no,cellular,15,jul,200,3,-1,0,unknown,no
2865,38,admin.,single,secondary,no,902,yes,no,telephone,31,jul,58,13,-1,0,unknown,no
2866,42,blue-collar,married,primary,no,505,yes,no,unknown,14,may,521,2,-1,0,unknown,no
2867,54,unknown,married,unknown,no,2508,no,no,unknown,20,jun,34,8,-1,0,unknown,no
2868,34,management,married,tertiary,no,4170,yes,no,unknown,21,may,935,1,-1,0,unknown,no
2869,33,unemployed,divorced,secondary,no,385,no,no,telephone,27,aug,29,28,-1,0,unknown,no
2870,33,blue-collar,divorced,secondary,no,-131,yes,no,unknown,16,may,145,1,-1,0,unknown,no
2871,54,technician,married,secondary,no,0,no,no,telephone,14,aug,159,2,106,6,success,no
2872,57,retired,married,secondary,no,107,no,no,cellular,14,jul,85,2,-1,0,unknown,no
2873,34,technician,married,secondary,no,47,no,no,cellular,25,aug,132,6,-1,0,unknown,no
2874,52,blue-collar,married,primary,no,779,yes,no,unknown,16,may,30,3,-1,0,unknown,no
2875,52,management,single,tertiary,no,4,no,yes,cellular,28,jul,30,9,-1,0,unknown,no
2876,47,admin.,married,secondary,no,104,yes,yes,cellular,14,jul,77,2,-1,0,unknown,no
2877,50,technician,divorced,unknown,no,2706,yes,no,unknown,28,may,179,3,-1,0,unknown,no
2878,33,blue-collar,divorced,primary,no,636,yes,no,cellular,9,jul,211,11,-1,0,unknown,no
2879,58,management,married,secondary,no,111,no,no,telephone,24,mar,58,2,-1,0,unknown,no
2880,34,technician,married,secondary,no,1641,yes,no,cellular,17,apr,380,1,-1,0,unknown,no
2881,31,services,single,secondary,no,11386,yes,no,cellular,20,nov,356,1,-1,0,unknown,no
2882,46,management,divorced,tertiary,no,134,no,no,cellular,19,aug,134,2,-1,0,unknown,no
2883,43,admin.,married,secondary,no,132,no,no,cellular,19,aug,574,1,84,3,success,yes
2884,37,blue-collar,married,secondary,no,954,yes,no,unknown,2,jun,402,9,-1,0,unknown,no
2885,58,technician,married,secondary,no,116,no,no,unknown,16,jun,580,3,-1,0,unknown,no
2886,33,admin.,married,secondary,no,4902,yes,no,cellular,20,nov,110,1,-1,0,unknown,no
2887,31,management,single,tertiary,no,874,yes,no,cellular,18,nov,190,2,-1,0,unknown,no
2888,27,blue-collar,married,secondary,no,872,yes,no,cellular,17,apr,1130,3,-1,0,unknown,no
2889,48,blue-collar,single,primary,no,316,no,no,unknown,5,jun,560,2,-1,0,unknown,no
2890,41,technician,married,secondary,no,0,no,no,cellular,29,aug,141,2,-1,0,unknown,no
2891,30,services,married,tertiary,no,1380,yes,no,unknown,21,may,294,2,-1,0,unknown,no
2892,45,blue-collar,married,primary,no,1291,yes,no,cellular,28,aug,189,17,-1,0,unknown,no
2893,28,blue-collar,single,primary,no,1199,yes,no,cellular,30,jul,1011,20,-1,0,unknown,no
2894,59,management,married,tertiary,no,2764,no,no,cellular,24,dec,237,1,206,2,failure,no
2895,34,management,married,tertiary,no,997,yes,yes,cellular,21,nov,81,1,-1,0,unknown,no
2896,32,blue-collar,single,secondary,no,33,yes,no,cellular,18,may,125,1,368,4,failure,no
2897,33,services,married,primary,no,0,yes,no,cellular,18,jul,351,2,-1,0,unknown,no
2898,33,management,divorced,tertiary,no,0,no,no,cellular,13,aug,305,2,-1,0,unknown,no
2899,43,services,married,secondary,no,642,no,no,cellular,31,jul,644,2,-1,0,unknown,no
2900,33,management,married,tertiary,no,1808,yes,no,unknown,4,jun,99,4,-1,0,unknown,no
2901,43,blue-collar,married,secondary,no,1335,yes,no,unknown,6,may,371,2,-1,0,unknown,no
2902,33,admin.,married,secondary,no,95,yes,no,cellular,30,apr,335,1,-1,0,unknown,yes
2903,44,blue-collar,married,secondary,no,-182,yes,yes,cellular,14,may,10,10,-1,0,unknown,no
2904,30,blue-collar,married,secondary,no,673,yes,no,unknown,20,may,610,2,-1,0,unknown,no
2905,47,self-employed,married,secondary,no,0,no,no,unknown,26,jun,174,8,-1,0,unknown,no
2906,28,blue-collar,married,secondary,no,1137,no,no,cellular,6,feb,129,4,211,3,other,no
2907,30,technician,single,tertiary,no,1185,yes,no,cellular,30,apr,284,1,339,1,failure,no
2908,57,blue-collar,married,primary,no,5431,yes,yes,unknown,6,may,383,1,-1,0,unknown,no
2909,59,technician,divorced,secondary,no,879,yes,no,unknown,26,may,228,1,-1,0,unknown,no
2910,51,technician,divorced,tertiary,no,0,no,no,cellular,28,aug,84,7,-1,0,unknown,no
2911,41,blue-collar,single,secondary,yes,-386,no,yes,cellular,20,nov,477,1,-1,0,unknown,yes
2912,43,technician,divorced,secondary,no,1413,yes,no,telephone,28,jul,75,3,-1,0,unknown,no
2913,34,blue-collar,married,secondary,no,250,yes,no,unknown,29,may,193,6,-1,0,unknown,no
2914,45,blue-collar,married,primary,no,13117,no,no,unknown,11,jun,42,2,-1,0,unknown,no
2915,38,services,married,secondary,no,-140,no,no,unknown,25,jun,456,3,-1,0,unknown,no
2916,32,technician,married,secondary,no,2693,yes,no,unknown,21,may,16,1,-1,0,unknown,no
2917,37,technician,divorced,secondary,no,79,no,no,cellular,21,jul,191,1,-1,0,unknown,no
2918,44,entrepreneur,married,primary,no,276,yes,yes,unknown,15,may,219,1,-1,0,unknown,no
2919,38,services,married,secondary,no,0,no,yes,cellular,16,jul,1473,6,-1,0,unknown,no
2920,30,self-employed,single,tertiary,no,901,yes,yes,unknown,16,may,601,1,-1,0,unknown,no
2921,35,blue-collar,married,primary,no,624,yes,no,unknown,7,may,163,1,-1,0,unknown,no
2922,36,blue-collar,married,secondary,no,1587,yes,no,cellular,28,jul,200,2,-1,0,unknown,no
2923,34,management,married,tertiary,no,3050,yes,no,cellular,13,may,469,1,-1,0,unknown,yes
2924,32,blue-collar,married,secondary,no,14,yes,no,unknown,2,jun,171,1,-1,0,unknown,no
2925,32,blue-collar,married,secondary,no,687,yes,no,unknown,9,may,61,1,-1,0,unknown,no
2926,31,blue-collar,married,secondary,no,1766,no,yes,cellular,5,jun,166,2,-1,0,unknown,yes
2927,51,blue-collar,married,primary,no,1466,yes,no,unknown,7,may,406,2,-1,0,unknown,no
2928,49,self-employed,married,secondary,no,1103,no,no,cellular,12,aug,428,2,-1,0,unknown,no
2929,45,management,married,tertiary,no,3370,no,no,unknown,12,jun,36,3,-1,0,unknown,no
2930,49,technician,married,secondary,no,1091,no,no,telephone,30,jul,47,2,-1,0,unknown,no
2931,51,blue-collar,married,primary,no,377,yes,no,telephone,3,feb,143,4,272,1,failure,no
2932,41,blue-collar,married,primary,no,8,yes,no,cellular,15,jul,155,2,-1,0,unknown,no
2933,39,blue-collar,married,primary,no,800,yes,no,cellular,19,nov,76,6,-1,0,unknown,no
2934,34,management,single,tertiary,no,178,yes,no,cellular,15,may,14,2,-1,0,unknown,no
2935,36,technician,single,secondary,no,9149,yes,no,cellular,13,aug,141,3,-1,0,unknown,no
2936,40,management,married,tertiary,no,-495,no,yes,cellular,29,jul,303,2,-1,0,unknown,no
2937,45,admin.,married,secondary,no,5346,yes,yes,unknown,21,oct,187,1,-1,0,unknown,yes
2938,38,admin.,married,primary,no,0,yes,no,unknown,2,jun,29,32,-1,0,unknown,no
2939,38,technician,divorced,secondary,no,410,no,no,cellular,11,aug,63,6,-1,0,unknown,no
2940,34,admin.,married,secondary,no,613,yes,no,cellular,4,jun,80,1,-1,0,unknown,no
2941,54,management,divorced,tertiary,no,0,no,yes,cellular,10,jul,88,1,-1,0,unknown,no
2942,53,technician,married,tertiary,no,6072,no,yes,unknown,16,jun,226,4,-1,0,unknown,no
2943,42,technician,single,secondary,no,275,no,no,cellular,26,aug,31,8,-1,0,unknown,no
2944,31,technician,married,secondary,no,251,no,yes,cellular,29,aug,156,2,-1,0,unknown,no
2945,34,technician,single,secondary,no,4943,yes,yes,cellular,19,nov,117,2,-1,0,unknown,no
2946,43,blue-collar,married,primary,no,7343,yes,no,unknown,2,jun,217,4,-1,0,unknown,no
2947,34,management,single,tertiary,no,0,no,no,cellular,21,aug,191,2,-1,0,unknown,no
2948,35,blue-collar,married,primary,no,378,yes,no,unknown,16,may,427,3,-1,0,unknown,no
2949,41,management,married,tertiary,no,49,yes,no,cellular,17,jul,312,5,-1,0,unknown,no
2950,50,entrepreneur,married,secondary,no,806,yes,yes,cellular,7,may,141,8,297,2,other,no
2951,61,retired,married,secondary,no,313,no,yes,unknown,3,jul,42,1,-1,0,unknown,no
2952,43,management,single,tertiary,no,1304,no,no,cellular,6,aug,501,2,-1,0,unknown,yes
2953,40,technician,married,secondary,no,697,no,no,cellular,24,jun,220,2,219,2,other,no
2954,41,unemployed,divorced,secondary,no,1281,no,no,cellular,31,jul,45,3,-1,0,unknown,no
2955,30,technician,married,tertiary,no,569,no,no,cellular,27,aug,976,12,-1,0,unknown,yes
2956,48,management,married,tertiary,no,60,no,no,telephone,7,may,376,2,339,7,failure,no
2957,51,technician,married,primary,no,260,no,no,cellular,19,aug,137,2,-1,0,unknown,no
2958,51,blue-collar,married,primary,no,872,no,no,cellular,8,aug,82,2,-1,0,unknown,no
2959,31,services,married,secondary,no,132,no,no,cellular,7,jul,148,1,152,1,other,no
2960,32,management,married,tertiary,no,1390,no,no,cellular,7,aug,116,2,-1,0,unknown,no
2961,37,services,single,secondary,no,21,yes,no,cellular,2,feb,96,1,271,2,other,no
2962,31,technician,single,secondary,yes,25,no,no,cellular,2,feb,381,1,-1,0,unknown,no
2963,28,technician,single,secondary,no,1453,yes,no,cellular,12,may,246,1,343,1,other,no
2964,34,admin.,single,secondary,no,1,yes,no,cellular,22,jul,483,7,-1,0,unknown,no
2965,29,technician,single,tertiary,no,218,yes,no,cellular,12,apr,169,1,-1,0,unknown,no
2966,32,admin.,single,secondary,no,620,yes,no,unknown,26,may,1234,3,-1,0,unknown,yes
2967,49,services,married,secondary,no,823,no,no,cellular,8,aug,780,4,-1,0,unknown,yes
2968,30,student,single,secondary,no,0,yes,no,cellular,19,nov,661,1,-1,0,unknown,no
2969,58,retired,married,secondary,no,3382,no,yes,cellular,28,may,294,2,309,2,failure,no
2970,55,services,married,secondary,no,96,no,no,telephone,30,jul,340,2,-1,0,unknown,no
2971,33,admin.,married,secondary,no,353,yes,no,cellular,19,nov,107,2,-1,0,unknown,no
2972,59,retired,married,secondary,no,163,no,no,cellular,24,jul,464,1,-1,0,unknown,no
2973,35,management,married,tertiary,no,0,no,no,cellular,11,jul,89,1,-1,0,unknown,no
2974,48,management,married,tertiary,yes,-13,yes,no,cellular,15,may,20,6,291,2,other,no
2975,38,entrepreneur,divorced,tertiary,no,7929,no,no,cellular,8,jul,182,3,-1,0,unknown,no
2976,48,blue-collar,married,secondary,no,841,yes,no,unknown,19,may,215,1,-1,0,unknown,no
2977,39,services,married,secondary,no,-540,no,no,unknown,6,jun,29,1,-1,0,unknown,no
2978,42,self-employed,divorced,tertiary,no,360,yes,no,unknown,24,jun,110,5,-1,0,unknown,no
2979,46,blue-collar,married,secondary,no,182,no,no,cellular,4,feb,56,1,-1,0,unknown,no
2980,77,retired,married,primary,no,680,no,no,telephone,27,nov,341,4,94,3,failure,no
2981,39,admin.,divorced,secondary,no,399,yes,yes,cellular,14,aug,133,2,-1,0,unknown,no
2982,49,technician,married,secondary,no,5996,no,no,telephone,21,nov,345,2,-1,0,unknown,no
2983,31,technician,married,secondary,no,660,no,no,cellular,22,jun,115,1,-1,0,unknown,no
2984,49,self-employed,married,secondary,no,358,yes,yes,unknown,13,may,176,3,-1,0,unknown,no
2985,37,blue-collar,married,primary,no,378,yes,no,unknown,9,may,514,1,-1,0,unknown,no
2986,24,retired,single,secondary,no,366,no,yes,unknown,16,may,234,2,-1,0,unknown,no
2987,42,technician,married,secondary,no,473,yes,no,cellular,7,jul,216,5,-1,0,unknown,no
2988,30,management,single,tertiary,no,424,no,no,cellular,16,apr,298,4,-1,0,unknown,yes
2989,34,technician,single,tertiary,no,925,yes,no,cellular,13,apr,709,1,-1,0,unknown,yes
2990,26,blue-collar,single,secondary,no,179,no,no,cellular,30,jul,103,3,-1,0,unknown,no
2991,33,technician,single,secondary,no,647,yes,yes,cellular,4,feb,124,1,273,1,other,no
2992,54,blue-collar,married,primary,no,2281,yes,no,unknown,20,jun,158,1,-1,0,unknown,no
2993,56,admin.,married,secondary,no,16873,no,no,cellular,7,oct,223,1,-1,0,unknown,no
2994,35,management,married,tertiary,no,24,yes,no,cellular,8,apr,169,1,231,2,failure,no
2995,49,blue-collar,married,secondary,no,2039,yes,no,cellular,18,nov,283,2,-1,0,unknown,no
2996,37,blue-collar,married,secondary,no,140,yes,yes,cellular,7,may,490,1,-1,0,unknown,no
2997,39,technician,divorced,secondary,no,902,yes,no,cellular,10,feb,691,2,180,5,failure,yes
2998,26,blue-collar,single,primary,no,155,yes,no,cellular,29,jan,291,1,244,4,failure,no
2999,27,admin.,married,secondary,no,897,no,no,cellular,5,jun,397,1,-1,0,unknown,yes
3000,37,technician,married,secondary,no,712,yes,no,cellular,18,nov,291,2,-1,0,unknown,no
3001,37,technician,married,secondary,no,64,yes,no,cellular,12,may,239,4,278,2,other,no
3002,26,technician,single,secondary,no,261,yes,no,unknown,27,may,371,2,-1,0,unknown,no
3003,48,services,married,secondary,no,116,yes,no,telephone,20,apr,70,4,-1,0,unknown,no
3004,25,services,single,secondary,no,368,no,no,telephone,25,jul,168,1,-1,0,unknown,no
3005,35,management,married,tertiary,no,949,yes,no,unknown,27,may,245,2,-1,0,unknown,no
3006,47,blue-collar,married,primary,no,3451,no,yes,cellular,21,nov,125,2,-1,0,unknown,no
3007,40,technician,married,secondary,no,0,yes,yes,cellular,26,jul,105,2,172,1,failure,no
3008,38,blue-collar,married,secondary,no,526,yes,yes,unknown,23,may,553,2,-1,0,unknown,no
3009,63,retired,married,primary,no,1084,no,no,cellular,14,oct,201,1,183,1,success,no
3010,30,admin.,single,secondary,no,3809,yes,no,unknown,3,jun,159,4,-1,0,unknown,no
3011,58,management,single,tertiary,no,2,yes,no,telephone,11,may,168,3,-1,0,unknown,no
3012,47,blue-collar,married,secondary,no,1996,no,no,unknown,5,jun,761,2,-1,0,unknown,yes
3013,59,retired,single,secondary,no,351,yes,no,unknown,27,may,1063,5,-1,0,unknown,yes
3014,40,housemaid,married,primary,no,1832,no,no,cellular,6,feb,213,4,-1,0,unknown,no
3015,30,technician,single,tertiary,no,236,yes,no,unknown,16,may,197,1,-1,0,unknown,no
3016,53,management,divorced,primary,no,255,no,no,cellular,19,nov,126,1,-1,0,unknown,no
3017,27,student,single,secondary,no,671,yes,no,unknown,7,may,332,2,-1,0,unknown,no
3018,35,admin.,divorced,secondary,no,-402,yes,no,cellular,17,apr,46,1,-1,0,unknown,no
3019,26,admin.,single,secondary,no,96,yes,no,cellular,13,may,612,2,348,3,other,no
3020,61,management,married,tertiary,no,997,no,no,cellular,10,mar,106,1,-1,0,unknown,yes
3021,43,blue-collar,single,secondary,no,24,no,no,cellular,12,may,68,1,363,1,failure,no
3022,41,services,married,secondary,no,3992,yes,no,telephone,20,nov,281,2,-1,0,unknown,no
3023,28,blue-collar,married,secondary,no,1020,yes,no,unknown,28,may,251,1,-1,0,unknown,no
3024,48,management,married,tertiary,no,363,no,no,cellular,18,nov,67,1,-1,0,unknown,no
3025,46,blue-collar,married,primary,no,2904,no,no,cellular,20,apr,277,2,-1,0,unknown,no
3026,34,services,married,secondary,no,1076,no,no,cellular,12,may,152,1,182,6,success,yes
3027,37,blue-collar,married,primary,no,37,yes,no,cellular,13,may,24,2,362,1,other,no
3028,35,management,divorced,tertiary,no,321,yes,no,unknown,9,may,189,1,-1,0,unknown,no
3029,57,admin.,divorced,primary,no,1,no,no,unknown,15,may,17,10,-1,0,unknown,no
3030,38,management,divorced,tertiary,no,4335,yes,no,cellular,20,nov,640,1,-1,0,unknown,no
3031,28,student,single,secondary,no,153,no,no,cellular,23,jul,1124,2,-1,0,unknown,yes
3032,35,management,single,tertiary,no,252,yes,no,cellular,8,aug,89,2,-1,0,unknown,no
3033,27,admin.,divorced,secondary,no,451,yes,no,cellular,16,jul,652,1,-1,0,unknown,yes
3034,49,housemaid,married,tertiary,no,443,no,no,cellular,8,aug,27,6,-1,0,unknown,no
3035,27,technician,single,tertiary,no,3083,yes,no,unknown,29,may,244,2,-1,0,unknown,no
3036,40,services,married,secondary,no,0,yes,no,cellular,2,jun,297,1,28,3,failure,no
3037,34,technician,single,tertiary,no,992,yes,no,cellular,4,may,301,1,88,2,success,no
3038,31,management,married,tertiary,no,13,no,no,cellular,28,aug,110,5,-1,0,unknown,no
